word,word_label,word_num,word_num_cont,word_length,word_cap,word_symbol,word_pos,word_card_num,word_noun,word_hyph,word_cached,word_double_cache,sent_word_num,word_verb,sent_$,sent_hyph,sent_cap,sent_num_cont,avg_dist_cap,avg_dist_digit,avg_dist_noun,avg_dist_cached,sent_cached,double_cached_dist,sent_double_cached
cows,false,40,false,4,false,false,0.7407407407407407,false,true,false,false,false,54,false,false,false,0.18518518518518517,true,17.9,18,13.578947368421053,-1,0,-1,0
in,false,41,false,2,false,false,0.7592592592592593,false,false,false,false,false,54,false,false,false,0.18518518518518517,true,18.3,17.666666666666668,14.052631578947368,-1,0,-1,0
a,false,42,false,1,false,false,0.7777777777777778,false,false,false,false,false,54,false,false,false,0.18518518518518517,true,18.7,17.333333333333332,14.526315789473685,-1,0,-1,0
meadow,false,43,false,6,false,false,0.7962962962962963,false,true,false,false,false,54,false,false,false,0.18518518518518517,true,19.1,17,15,-1,0,-1,0
above,false,44,false,5,false,false,0.8148148148148148,false,false,false,false,false,54,false,false,false,0.18518518518518517,true,19.5,16.666666666666668,15.578947368421053,-1,0,-1,0
Chandolin,false,45,false,9,true,false,0.8333333333333334,false,true,false,false,false,54,false,false,false,0.18518518518518517,true,19.9,16.333333333333332,16.157894736842106,-1,0,-1,0
in,false,46,false,2,false,false,0.8518518518518519,false,false,false,false,false,54,false,false,false,0.18518518518518517,true,20.5,16,16.842105263157894,-1,0,-1,0
the,false,47,false,3,false,false,0.8703703703703703,false,false,false,false,false,54,false,false,false,0.18518518518518517,true,21.1,15.666666666666666,17.526315789473685,-1,0,-1,0
Valais,false,48,false,6,true,false,0.8888888888888888,false,true,false,false,false,54,false,false,false,0.18518518518518517,true,21.7,15.333333333333334,18.210526315789473,-1,0,-1,0
canton,false,49,false,6,false,false,0.9074074074074074,false,true,false,false,false,54,false,false,false,0.18518518518518517,true,22.5,15,19,-1,0,-1,0
on,false,50,false,2,false,false,0.9259259259259259,false,false,false,false,false,54,false,false,false,0.18518518518518517,true,23.3,14.666666666666666,19.894736842105264,-1,0,-1,0
15,false,51,true,2,false,false,0.9444444444444444,true,false,false,false,false,54,false,false,false,0.18518518518518517,true,24.1,14.333333333333334,20.789473684210527,-1,0,-1,0
August,false,52,false,6,true,false,0.9629629629629629,false,true,false,false,false,54,false,false,false,0.18518518518518517,true,24.9,14.666666666666666,21.68421052631579,-1,0,-1,0
1942.,false,53,true,5,false,false,0.9814814814814815,true,false,false,false,false,54,false,false,false,0.18518518518518517,true,25.9,15,22.68421052631579,-1,0,-1,0
The,false,0,false,3,true,false,0,false,false,false,false,false,25,false,false,false,0.12,false,8.333333333333334,-1,13.363636363636363,-1,0,-1,0
final,false,1,false,5,false,false,0.04,false,false,false,false,false,25,false,false,false,0.12,false,8,-1,12.363636363636363,-1,0,-1,0
version,false,2,false,7,false,false,0.08,false,true,false,false,false,25,false,false,false,0.12,false,7.666666666666667,-1,11.363636363636363,-1,0,-1,0
of,false,3,false,2,false,false,0.12,false,false,false,false,false,25,false,false,false,0.12,false,7.333333333333333,-1,10.545454545454545,-1,0,-1,0
Turkey’s,true,4,false,8,true,false,0.16,false,true,false,false,false,25,false,false,false,0.12,false,7,-1,9.727272727272727,-1,0,-1,0
national,false,5,false,8,false,false,0.2,false,false,false,false,false,25,false,false,false,0.12,false,7.333333333333333,-1,9.090909090909092,-1,0,-1,0
school,false,6,false,6,false,false,0.24,false,true,false,false,false,25,false,false,false,0.12,false,7.666666666666667,-1,8.454545454545455,-1,0,-1,0
curriculum,false,7,false,10,false,false,0.28,false,true,false,false,false,25,false,false,false,0.12,false,8,-1,8,-1,0,-1,0
has,false,8,false,3,false,false,0.32,false,false,false,false,false,25,true,false,false,0.12,false,8.333333333333334,-1,7.7272727272727275,-1,0,-1,0
left,false,9,false,4,false,false,0.36,false,false,false,false,false,25,true,false,false,0.12,false,8.666666666666666,-1,7.454545454545454,-1,0,-1,0
evolution,false,10,false,9,false,false,0.4,false,true,false,false,false,25,false,false,false,0.12,false,9,-1,7.181818181818182,-1,0,-1,0
out,false,11,false,3,false,false,0.44,false,false,false,false,false,25,false,false,false,0.12,false,9.333333333333334,-1,7.090909090909091,-1,0,-1,0
and,false,12,false,3,false,false,0.48,false,false,false,false,false,25,false,false,false,0.12,false,9.666666666666666,-1,7,-1,0,-1,0
added,false,13,false,5,false,false,0.52,false,false,false,false,false,25,true,false,false,0.12,false,10,-1,6.909090909090909,-1,0,-1,0
the,false,14,false,3,false,false,0.56,false,false,false,false,false,25,false,false,false,0.12,false,10.333333333333334,-1,6.818181818181818,-1,0,-1,0
concept,false,15,false,7,false,false,0.6,false,true,false,false,false,25,false,false,false,0.12,false,10.666666666666666,-1,6.7272727272727275,-1,0,-1,0
of,false,16,false,2,false,false,0.64,false,false,false,false,false,25,false,false,false,0.12,false,11,-1,6.818181818181818,-1,0,-1,0
“jihad”,false,17,false,7,false,false,0.68,false,true,false,false,false,25,false,false,false,0.12,false,11.333333333333334,-1,6.909090909090909,-1,0,-1,0
as,false,18,false,2,false,false,0.72,false,false,false,false,false,25,false,false,false,0.12,false,11.666666666666666,-1,7.181818181818182,-1,0,-1,0
part,false,19,false,4,false,false,0.76,false,true,false,false,false,25,false,false,false,0.12,false,12,-1,7.454545454545454,-1,0,-1,0
of,false,20,false,2,false,false,0.8,false,false,false,false,false,25,false,false,false,0.12,false,12.333333333333334,-1,7.909090909090909,-1,0,-1,0
Islamic,true,21,false,7,true,false,0.84,false,true,false,false,false,25,false,false,false,0.12,false,12.666666666666666,-1,8.363636363636363,-1,0,-1,0
law,false,22,false,3,false,false,0.88,false,true,false,false,false,25,false,false,false,0.12,false,13.666666666666666,-1,9,-1,0,-1,0
in,false,23,false,2,false,false,0.92,false,false,false,false,false,25,false,false,false,0.12,false,14.666666666666666,-1,9.818181818181818,-1,0,-1,0
books.,false,24,false,6,false,false,0.96,false,true,false,false,false,25,false,false,false,0.12,false,15.666666666666666,-1,10.636363636363637,-1,0,-1,0
India,true,0,false,5,true,false,0,false,true,false,false,false,15,false,false,true,0.06666666666666667,false,0,-1,7.833333333333333,-1,0,-1,0
is,false,1,false,2,false,false,0.06666666666666667,false,false,false,false,false,15,true,false,true,0.06666666666666667,false,1,-1,7.166666666666667,-1,0,-1,0
rolling,false,2,false,7,false,false,0.13333333333333333,false,false,false,false,false,15,true,false,true,0.06666666666666667,false,2,-1,6.5,-1,0,-1,0
out,false,3,false,3,false,false,0.2,false,false,false,false,false,15,false,false,true,0.06666666666666667,false,3,-1,5.833333333333333,-1,0,-1,0
trains,false,4,false,6,false,false,0.26666666666666666,false,true,false,false,false,15,false,false,true,0.06666666666666667,false,4,-1,5.166666666666667,-1,0,-1,0
with,false,5,false,4,false,false,0.3333333333333333,false,false,false,false,false,15,false,false,true,0.06666666666666667,false,5,-1,4.833333333333333,-1,0,-1,0
solar-powered,false,6,false,13,false,false,0.4,false,false,true,false,false,15,true,false,true,0.06666666666666667,false,6,-1,4.5,-1,0,-1,0
coaches,false,7,false,7,false,false,0.4666666666666667,false,true,false,false,false,15,false,false,true,0.06666666666666667,false,7,-1,4.166666666666667,-1,0,-1,0
that'll,false,8,false,7,false,false,0.5333333333333333,false,false,false,false,false,15,false,false,true,0.06666666666666667,false,8,-1,4.166666666666667,-1,0,-1,0
save,false,9,false,4,false,false,0.6,false,false,false,false,false,15,true,false,true,0.06666666666666667,false,9,-1,4.166666666666667,-1,0,-1,0
thousands,false,10,false,9,false,false,0.6666666666666666,false,true,false,false,false,15,false,false,true,0.06666666666666667,false,10,-1,4.166666666666667,-1,0,-1,0
of,false,11,false,2,false,false,0.7333333333333333,false,false,false,false,false,15,false,false,true,0.06666666666666667,false,11,-1,4.5,-1,0,-1,0
litres,false,12,false,6,false,false,0.8,false,true,false,false,false,15,false,false,true,0.06666666666666667,false,12,-1,4.833333333333333,-1,0,-1,0
of,false,13,false,2,false,false,0.8666666666666667,false,false,false,false,false,15,false,false,true,0.06666666666666667,false,13,-1,5.5,-1,0,-1,0
diesel,false,14,false,6,false,false,0.9333333333333333,false,true,false,false,false,15,false,false,true,0.06666666666666667,false,14,-1,6.166666666666667,-1,0,-1,0
Survivors,false,0,false,9,true,false,0,false,true,false,false,false,34,false,false,false,0.20588235294117646,true,17.555555555555557,3,17.642857142857142,17.5,0.058823529411764705,10,0.029411764705882353
of,false,1,false,2,false,false,0.029411764705882353,false,false,false,false,false,34,false,false,false,0.20588235294117646,true,16.77777777777778,2,16.785714285714285,16.5,0.058823529411764705,9,0.029411764705882353
the,false,2,false,3,false,false,0.058823529411764705,false,false,false,false,false,34,false,false,false,0.20588235294117646,true,16,1,15.928571428571429,15.5,0.058823529411764705,8,0.029411764705882353
9/11,false,3,true,4,false,false,0.08823529411764706,true,false,false,false,false,34,false,false,false,0.20588235294117646,true,15.222222222222221,0,15.071428571428571,14.5,0.058823529411764705,7,0.029411764705882353
attacks,false,4,false,7,false,false,0.11764705882352941,false,true,false,false,false,34,false,false,false,0.20588235294117646,true,14.444444444444445,1,14.214285714285714,13.5,0.058823529411764705,6,0.029411764705882353
have,false,5,false,4,false,false,0.14705882352941177,false,false,false,false,false,34,true,false,false,0.20588235294117646,true,13.666666666666666,2,13.5,12.5,0.058823529411764705,5,0.029411764705882353
written,false,6,false,7,false,false,0.17647058823529413,false,false,false,false,false,34,true,false,false,0.20588235294117646,true,12.88888888888889,3,12.785714285714286,11.5,0.058823529411764705,4,0.029411764705882353
to,false,7,false,2,false,false,0.20588235294117646,false,false,false,false,false,34,false,false,false,0.20588235294117646,true,12.11111111111111,4,12.071428571428571,10.5,0.058823529411764705,3,0.029411764705882353
Prime,false,8,false,5,true,false,0.23529411764705882,false,true,false,false,false,34,false,false,false,0.20588235294117646,true,11.333333333333334,5,11.357142857142858,9.5,0.058823529411764705,2,0.029411764705882353
Minister,false,9,false,8,true,false,0.2647058823529412,false,true,false,false,false,34,false,false,false,0.20588235294117646,true,10.777777777777779,6,10.785714285714286,8.5,0.058823529411764705,1,0.029411764705882353
*cTheresa*%May,true,10,false,14,false,false,0.29411764705882354,false,true,false,true,true,34,false,false,false,0.20588235294117646,true,10.444444444444445,7,10.357142857142858,7.5,0.058823529411764705,0,0.029411764705882353
–,false,11,false,1,false,false,0.3235294117647059,false,true,false,false,false,34,false,false,false,0.20588235294117646,true,10.333333333333334,8,10.071428571428571,7.5,0.058823529411764705,1,0.029411764705882353
urging,false,12,false,6,false,false,0.35294117647058826,false,false,false,false,false,34,true,false,false,0.20588235294117646,true,10.222222222222221,9,9.928571428571429,7.5,0.058823529411764705,2,0.029411764705882353
her,false,13,false,3,false,false,0.38235294117647056,false,false,false,false,false,34,false,false,false,0.20588235294117646,true,10.11111111111111,10,9.785714285714286,7.5,0.058823529411764705,3,0.029411764705882353
to,false,14,false,2,false,false,0.4117647058823529,false,false,false,false,false,34,false,false,false,0.20588235294117646,true,10,11,9.642857142857142,7.5,0.058823529411764705,4,0.029411764705882353
make,false,15,false,4,false,false,0.4411764705882353,false,false,false,false,false,34,true,false,false,0.20588235294117646,true,9.88888888888889,12,9.5,7.5,0.058823529411764705,5,0.029411764705882353
public,false,16,false,6,false,false,0.47058823529411764,false,false,false,false,false,34,false,false,false,0.20588235294117646,true,9.777777777777779,13,9.357142857142858,7.5,0.058823529411764705,6,0.029411764705882353
a,false,17,false,1,false,false,0.5,false,false,false,false,false,34,false,false,false,0.20588235294117646,true,9.666666666666666,14,9.214285714285714,7.5,0.058823529411764705,7,0.029411764705882353
British,true,18,false,7,true,false,0.5294117647058824,false,false,false,false,false,34,false,false,false,0.20588235294117646,true,9.555555555555555,15,9.071428571428571,7.5,0.058823529411764705,8,0.029411764705882353
government,false,19,false,10,false,false,0.5588235294117647,false,true,false,false,false,34,false,false,false,0.20588235294117646,true,9.666666666666666,16,8.928571428571429,7.5,0.058823529411764705,9,0.029411764705882353
report,false,20,false,6,false,false,0.5882352941176471,false,true,false,false,false,34,false,false,false,0.20588235294117646,true,9.777777777777779,17,8.928571428571429,7.5,0.058823529411764705,10,0.029411764705882353
into,false,21,false,4,false,false,0.6176470588235294,false,false,false,false,false,34,false,false,false,0.20588235294117646,true,9.88888888888889,18,9.071428571428571,7.5,0.058823529411764705,11,0.029411764705882353
the,false,22,false,3,false,false,0.6470588235294118,false,false,false,false,false,34,false,false,false,0.20588235294117646,true,10,19,9.214285714285714,7.5,0.058823529411764705,12,0.029411764705882353
extent,false,23,false,6,false,false,0.6764705882352942,false,true,false,false,false,34,false,false,false,0.20588235294117646,true,10.11111111111111,20,9.357142857142858,7.5,0.058823529411764705,13,0.029411764705882353
of,false,24,false,2,false,false,0.7058823529411765,false,false,false,false,false,34,false,false,false,0.20588235294117646,true,10.222222222222221,21,9.642857142857142,7.5,0.058823529411764705,14,0.029411764705882353
*cSaudi,false,25,false,7,false,false,0.7352941176470589,false,true,false,true,false,34,false,false,false,0.20588235294117646,true,10.333333333333334,22,9.928571428571429,7.5,0.058823529411764705,15,0.029411764705882353
Arabia’s,false,26,false,8,true,false,0.7647058823529411,false,true,false,false,false,34,false,false,false,0.20588235294117646,true,10.666666666666666,23,10.357142857142858,8.5,0.058823529411764705,16,0.029411764705882353
funding,false,27,false,7,false,false,0.7941176470588235,false,false,false,false,false,34,true,false,false,0.20588235294117646,true,11.222222222222221,24,10.928571428571429,9.5,0.058823529411764705,17,0.029411764705882353
of,false,28,false,2,false,false,0.8235294117647058,false,false,false,false,false,34,false,false,false,0.20588235294117646,true,11.777777777777779,25,11.5,10.5,0.058823529411764705,18,0.029411764705882353
Islamist,true,29,false,8,true,false,0.8529411764705882,false,true,false,false,false,34,false,false,false,0.20588235294117646,true,12.333333333333334,26,12.071428571428571,11.5,0.058823529411764705,19,0.029411764705882353
extremism,false,30,false,9,false,false,0.8823529411764706,false,true,false,false,false,34,false,false,false,0.20588235294117646,true,13.11111111111111,27,12.785714285714286,12.5,0.058823529411764705,20,0.029411764705882353
in,false,31,false,2,false,false,0.9117647058823529,false,false,false,false,false,34,false,false,false,0.20588235294117646,true,13.88888888888889,28,13.642857142857142,13.5,0.058823529411764705,21,0.029411764705882353
the,false,32,false,3,false,false,0.9411764705882353,false,false,false,false,false,34,false,false,false,0.20588235294117646,true,14.666666666666666,29,14.5,14.5,0.058823529411764705,22,0.029411764705882353
UK.,true,33,false,3,true,false,0.9705882352941176,false,true,false,false,false,34,false,false,false,0.20588235294117646,true,15.444444444444445,30,15.357142857142858,15.5,0.058823529411764705,23,0.029411764705882353
Hungarian,false,0,false,9,true,false,0,false,false,false,false,false,39,false,false,false,0.23076923076923078,false,13.5,-1,15.666666666666666,-1,0,-1,0
PM:,false,1,false,3,true,true,0.02564102564102564,false,true,false,false,false,39,false,false,false,0.23076923076923078,false,12.7,-1,14.666666666666666,-1,0,-1,0
Collaboration,false,2,false,13,true,false,0.05128205128205128,false,true,false,false,false,39,false,false,false,0.23076923076923078,false,12.1,-1,13.833333333333334,-1,0,-1,0
with,false,3,false,4,false,false,0.07692307692307693,false,false,false,false,false,39,false,false,false,0.23076923076923078,false,11.7,-1,13.166666666666666,-1,0,-1,0
Nazis,false,4,false,5,true,false,0.10256410256410256,false,true,false,false,false,39,false,false,false,0.23076923076923078,false,11.3,-1,12.5,-1,0,-1,0
was,false,5,false,3,false,false,0.1282051282051282,false,false,false,false,false,39,true,false,false,0.23076923076923078,false,11.1,-1,12,-1,0,-1,0
"mistake,",false,6,false,8,false,false,0.15384615384615385,false,true,false,false,false,39,false,false,false,0.23076923076923078,false,10.9,-1,11.5,-1,0,-1,0
sin.,false,7,false,4,false,false,0.1794871794871795,false,true,false,false,false,39,false,false,false,0.23076923076923078,false,10.7,-1,11.166666666666666,-1,0,-1,0
'At,false,8,false,3,false,false,0.20512820512820512,false,false,false,false,false,39,false,false,false,0.23076923076923078,false,10.5,-1,11,-1,0,-1,0
the,false,9,false,3,false,false,0.23076923076923078,false,false,false,false,false,39,false,false,false,0.23076923076923078,false,10.5,-1,10.833333333333334,-1,0,-1,0
"time,",false,10,false,5,false,false,0.2564102564102564,false,true,false,false,false,39,false,false,false,0.23076923076923078,false,10.5,-1,10.666666666666666,-1,0,-1,0
instead,false,11,false,7,false,false,0.28205128205128205,false,false,false,false,false,39,false,false,false,0.23076923076923078,false,10.5,-1,10.666666666666666,-1,0,-1,0
of,false,12,false,2,false,false,0.3076923076923077,false,false,false,false,false,39,false,false,false,0.23076923076923078,false,10.5,-1,10.666666666666666,-1,0,-1,0
protecting,false,13,false,10,false,false,0.3333333333333333,false,false,false,false,false,39,true,false,false,0.23076923076923078,false,10.5,-1,10.666666666666666,-1,0,-1,0
the,false,14,false,3,false,false,0.358974358974359,false,false,false,false,false,39,false,false,false,0.23076923076923078,false,10.5,-1,10.666666666666666,-1,0,-1,0
Jewish,true,15,false,6,true,false,0.38461538461538464,false,false,false,false,false,39,false,false,false,0.23076923076923078,false,10.5,-1,10.666666666666666,-1,0,-1,0
"community,",false,16,false,10,false,false,0.41025641025641024,false,true,false,false,false,39,false,false,false,0.23076923076923078,false,10.7,-1,10.666666666666666,-1,0,-1,0
we,false,17,false,2,false,false,0.4358974358974359,false,false,false,false,false,39,false,false,false,0.23076923076923078,false,10.9,-1,10.833333333333334,-1,0,-1,0
chose,false,18,false,5,false,false,0.46153846153846156,false,false,false,false,false,39,true,false,false,0.23076923076923078,false,11.1,-1,11,-1,0,-1,0
collaboration,false,19,false,13,false,false,0.48717948717948717,false,true,false,false,false,39,false,false,false,0.23076923076923078,false,11.3,-1,11.166666666666666,-1,0,-1,0
with,false,20,false,4,false,false,0.5128205128205128,false,false,false,false,false,39,false,false,false,0.23076923076923078,false,11.5,-1,11.5,-1,0,-1,0
the,false,21,false,3,false,false,0.5384615384615384,false,false,false,false,false,39,false,false,false,0.23076923076923078,false,11.7,-1,11.833333333333334,-1,0,-1,0
Nazis.,true,22,false,6,true,false,0.5641025641025641,false,true,false,false,false,39,false,false,false,0.23076923076923078,false,11.9,-1,12.166666666666666,-1,0,-1,0
This,false,23,false,4,true,false,0.5897435897435898,false,false,false,false,false,39,false,false,false,0.23076923076923078,false,12.3,-1,12.666666666666666,-1,0,-1,0
can,false,24,false,3,false,false,0.6153846153846154,false,false,false,false,false,39,false,false,false,0.23076923076923078,false,12.9,-1,13.166666666666666,-1,0,-1,0
never,false,25,false,5,false,false,0.6410256410256411,false,false,false,false,false,39,false,false,false,0.23076923076923078,false,13.5,-1,13.666666666666666,-1,0,-1,0
happen,false,26,false,6,false,false,0.6666666666666666,false,false,false,false,false,39,true,false,false,0.23076923076923078,false,14.1,-1,14.166666666666666,-1,0,-1,0
again.,false,27,false,6,false,false,0.6923076923076923,false,false,false,false,false,39,false,false,false,0.23076923076923078,false,14.7,-1,14.666666666666666,-1,0,-1,0
In,false,28,false,2,true,false,0.717948717948718,false,false,false,false,false,39,false,false,false,0.23076923076923078,false,15.3,-1,15.166666666666666,-1,0,-1,0
the,false,29,false,3,false,false,0.7435897435897436,false,false,false,false,false,39,false,false,false,0.23076923076923078,false,16.1,-1,15.666666666666666,-1,0,-1,0
"future,",false,30,false,7,false,false,0.7692307692307693,false,true,false,false,false,39,false,false,false,0.23076923076923078,false,16.9,-1,16.166666666666668,-1,0,-1,0
the,false,31,false,3,false,false,0.7948717948717948,false,false,false,false,false,39,false,false,false,0.23076923076923078,false,17.7,-1,16.833333333333332,-1,0,-1,0
Hungarian,true,32,false,9,true,false,0.8205128205128205,false,false,false,false,false,39,false,false,false,0.23076923076923078,false,18.5,-1,17.5,-1,0,-1,0
government,false,33,false,10,false,false,0.8461538461538461,false,true,false,false,false,39,false,false,false,0.23076923076923078,false,19.5,-1,18.166666666666668,-1,0,-1,0
will,false,34,false,4,false,false,0.8717948717948718,false,false,false,false,false,39,false,false,false,0.23076923076923078,false,20.5,-1,19,-1,0,-1,0
protect,false,35,false,7,false,false,0.8974358974358975,false,false,false,false,false,39,true,false,false,0.23076923076923078,false,21.5,-1,19.833333333333332,-1,0,-1,0
all,false,36,false,3,false,false,0.9230769230769231,false,false,false,false,false,39,false,false,false,0.23076923076923078,false,22.5,-1,20.666666666666668,-1,0,-1,0
its,false,37,false,3,false,false,0.9487179487179487,false,false,false,false,false,39,false,false,false,0.23076923076923078,false,23.5,-1,21.5,-1,0,-1,0
citizens.',false,38,false,10,false,false,0.9743589743589743,false,true,false,false,false,39,false,false,false,0.23076923076923078,false,24.5,-1,22.333333333333332,-1,0,-1,0
Two,false,0,false,3,true,false,0,false,true,false,false,false,10,false,false,false,0.3,false,4.666666666666667,-1,4,-1,0,-1,0
female,false,1,false,6,false,false,0.1,false,false,false,false,false,10,false,false,false,0.3,false,4.333333333333333,-1,3.5,-1,0,-1,0
spies,false,2,false,5,false,false,0.2,false,true,false,false,false,10,false,false,false,0.3,false,4,-1,3,-1,0,-1,0
affiliated,false,3,false,10,false,false,0.3,false,false,false,false,false,10,true,false,false,0.3,false,3.6666666666666665,-1,3,-1,0,-1,0
with,false,4,false,4,false,false,0.4,false,false,false,false,false,10,false,false,false,0.3,false,3.3333333333333335,-1,3,-1,0,-1,0
ISIS,true,5,false,4,true,false,0.5,false,true,false,false,false,10,false,false,false,0.3,false,3,-1,3,-1,0,-1,0
found,false,6,false,5,false,false,0.6,false,false,false,false,false,10,true,false,false,0.3,false,3.3333333333333335,-1,3.5,-1,0,-1,0
dead,false,7,false,4,false,false,0.7,false,false,false,false,false,10,false,false,false,0.3,false,3.6666666666666665,-1,4,-1,0,-1,0
in,false,8,false,2,false,false,0.8,false,false,false,false,false,10,false,false,false,0.3,false,4,-1,4.5,-1,0,-1,0
Mosul,true,9,false,5,true,false,0.9,false,true,false,false,false,10,false,false,false,0.3,false,4.333333333333333,-1,5,-1,0,-1,0
Third-hottest,false,0,false,13,true,false,0,false,true,true,false,false,12,false,false,true,0.16666666666666666,true,0.5,3,5,-1,0,-1,0
June,false,1,false,4,true,false,0.08333333333333333,false,true,false,false,false,12,false,false,true,0.16666666666666666,true,0.5,2,4.4,-1,0,-1,0
puts,false,2,false,4,false,false,0.16666666666666666,false,false,false,false,false,12,true,false,true,0.16666666666666666,true,1.5,1,4.2,-1,0,-1,0
2017,true,3,true,4,false,false,0.25,true,false,false,false,false,12,false,false,true,0.16666666666666666,true,2.5,0,4,-1,0,-1,0
on,false,4,false,2,false,false,0.3333333333333333,false,false,false,false,false,12,false,false,true,0.16666666666666666,true,3.5,1,3.8,-1,0,-1,0
track,false,5,false,5,false,false,0.4166666666666667,false,true,false,false,false,12,false,false,true,0.16666666666666666,true,4.5,2,3.6,-1,0,-1,0
to,false,6,false,2,false,false,0.5,false,false,false,false,false,12,false,false,true,0.16666666666666666,true,5.5,3,3.8,-1,0,-1,0
make,false,7,false,4,false,false,0.5833333333333334,false,false,false,false,false,12,true,false,true,0.16666666666666666,true,6.5,4,4,-1,0,-1,0
trifecta,false,8,false,8,false,false,0.6666666666666666,false,true,false,false,false,12,false,false,true,0.16666666666666666,true,7.5,5,4.2,-1,0,-1,0
of,false,9,false,2,false,false,0.75,false,false,false,false,false,12,false,false,true,0.16666666666666666,true,8.5,6,4.8,-1,0,-1,0
hottest,false,10,false,7,false,false,0.8333333333333334,false,false,false,false,false,12,false,false,true,0.16666666666666666,true,9.5,7,5.4,-1,0,-1,0
years,false,11,false,5,false,false,0.9166666666666666,false,true,false,false,false,12,false,false,true,0.16666666666666666,true,10.5,8,6,-1,0,-1,0
Russia,true,0,false,6,true,false,0,false,true,false,false,false,10,false,false,false,0.2,false,2.5,-1,5.4,-1,0,-1,0
appears,false,1,false,7,false,false,0.1,false,false,false,false,false,10,true,false,false,0.2,false,2.5,-1,4.8,-1,0,-1,0
to,false,2,false,2,false,false,0.2,false,false,false,false,false,10,false,false,false,0.2,false,2.5,-1,4.2,-1,0,-1,0
be,false,3,false,2,false,false,0.3,false,false,false,false,false,10,true,false,false,0.2,false,2.5,-1,3.6,-1,0,-1,0
taking,false,4,false,6,false,false,0.4,false,false,false,false,false,10,true,false,false,0.2,false,2.5,-1,3,-1,0,-1,0
Georgia's,true,5,false,9,true,false,0.5,false,true,false,false,false,10,false,false,false,0.2,false,2.5,-1,2.4,-1,0,-1,0
land,false,6,false,4,false,false,0.6,false,true,false,false,false,10,false,false,false,0.2,false,3.5,-1,2.2,-1,0,-1,0
inch,false,7,false,4,false,false,0.7,false,true,false,false,false,10,false,false,false,0.2,false,4.5,-1,2.4,-1,0,-1,0
by,false,8,false,2,false,false,0.8,false,false,false,false,false,10,false,false,false,0.2,false,5.5,-1,3,-1,0,-1,0
inch,false,9,false,4,false,false,0.9,false,true,false,false,false,10,false,false,false,0.2,false,6.5,-1,3.6,-1,0,-1,0
First,false,0,false,5,true,false,0,false,true,false,false,false,10,false,false,false,0.1,false,0,-1,4,-1,0,-1,0
double,false,1,false,6,false,false,0.1,false,false,false,false,false,10,false,false,false,0.1,false,1,-1,3.4,-1,0,-1,0
hand,false,2,false,4,false,false,0.2,false,true,false,false,false,10,false,false,false,0.1,false,2,-1,2.8,-1,0,-1,0
transplant,false,3,false,10,false,false,0.3,false,true,false,false,false,10,false,false,false,0.1,false,3,-1,2.6,-1,0,-1,0
involving,false,4,false,9,false,false,0.4,false,false,false,false,false,10,true,false,false,0.1,false,4,-1,2.8,-1,0,-1,0
a,false,5,false,1,false,false,0.5,false,false,false,false,false,10,false,false,false,0.1,false,5,-1,3,-1,0,-1,0
child,false,6,false,5,false,false,0.6,false,true,false,false,false,10,false,false,false,0.1,false,6,-1,3.2,-1,0,-1,0
declared,false,7,false,8,false,false,0.7,false,false,false,false,false,10,true,false,false,0.1,false,7,-1,3.8,-1,0,-1,0
a,false,8,false,1,false,false,0.8,false,false,false,false,false,10,false,false,false,0.1,false,8,-1,4.4,-1,0,-1,0
success,false,9,false,7,false,false,0.9,false,true,false,false,false,10,false,false,false,0.1,false,9,-1,5,-1,0,-1,0
Notorious,false,0,false,9,true,false,0,false,false,false,false,false,10,false,false,false,0.3,false,1,-1,4.166666666666667,-1,0,-1,0
New,false,1,false,3,true,false,0.1,false,true,false,false,false,10,false,false,false,0.3,false,0.6666666666666666,-1,3.1666666666666665,-1,0,-1,0
Zealand,true,2,false,7,true,false,0.2,false,true,false,false,false,10,false,false,false,0.3,false,1,-1,2.5,-1,0,-1,0
gangs,false,3,false,5,false,false,0.3,false,true,false,false,false,10,false,false,false,0.3,false,2,-1,2.1666666666666665,-1,0,-1,0
plan,false,4,false,4,false,false,0.4,false,true,false,false,false,10,false,false,false,0.3,false,3,-1,2.1666666666666665,-1,0,-1,0
'fight,false,5,false,6,false,false,0.5,false,false,false,false,false,10,false,false,false,0.3,false,4,-1,2.5,-1,0,-1,0
club',false,6,false,5,false,false,0.6,false,true,false,false,false,10,false,false,false,0.3,false,5,-1,2.8333333333333335,-1,0,-1,0
to,false,7,false,2,false,false,0.7,false,false,false,false,false,10,false,false,false,0.3,false,6,-1,3.5,-1,0,-1,0
relieve,false,8,false,7,false,false,0.8,false,false,false,false,false,10,true,false,false,0.3,false,7,-1,4.166666666666667,-1,0,-1,0
tensions,false,9,false,8,false,false,0.9,false,true,false,false,false,10,false,false,false,0.3,false,8,-1,4.833333333333333,-1,0,-1,0
Japan's,true,0,false,7,true,false,0,false,true,false,false,false,9,false,false,false,0.1111111111111111,true,0,8,3,-1,0,-1,0
doctors,false,1,false,7,false,false,0.1111111111111111,false,true,false,false,false,9,false,false,false,0.1111111111111111,true,1,7,2.5,-1,0,-1,0
propose,false,2,false,7,false,false,0.2222222222222222,false,false,false,false,false,9,true,false,false,0.1111111111111111,true,2,6,2.5,-1,0,-1,0
raising,false,3,false,7,false,false,0.3333333333333333,false,false,false,false,false,9,true,false,false,0.1111111111111111,true,3,5,2.5,-1,0,-1,0
